# RA Dec Distance Mag Spectrum
0.13740614 42.22343513 289.017341040462  8.58 G5          
0.1378806 -14.82446576 27.6395798783858  7.04 G2/G3V      
0.13804068 34.49526635 266.666666666667  8.81 A2          
0.13820907 -08.82402541 102.145045965271  5.99 G8III:      
0.13850386 -32.70083924 285.714285714286  8.22 K1III       
0.13948053 03.44072762 352.112676056338  8.00 G5          
0.13976888 29.09082805 29.7619047619048  2.07 B9p         
0.14007449 50.24535175 458.715596330275  8.11 A0          
0.14022872 -57.19508646 357.142857142857  8.89 K1III       
0.1404706 06.61680730 39.7614314115308  7.59 G2V         
0.14056714 41.95798984 347.222222222222  8.72 A0          
0.14092673 17.42445447 21.9106047326906 10.73 M0          
0.14100892 -24.09375148 131.578947368421  7.59 F3/F5V      
0.14121806 34.93452295 78.6163522012579  7.41 F8          
0.14170073 52.33640337 69.3000693000693  7.78 F5          
0.14190684 -06.79215910 361.01083032491  7.76 K2          
0.14201723 20.26736526 105.596620908131  8.94 F5          
0.14208729 11.17153688 434.782608695652  8.95 F2          
0.14246332 63.20404897 460.829493087558  6.41 G3II        
0.14263548 -17.57804019 413.223140495868  6.11 M0/M1IIICNp 
0.14314078 53.25410868 113.122171945701  7.76 F2          
0.14410568 -74.23842588 346.020761245675  7.38 K3III       
0.1447282 36.62742794 33.0469266358229  6.21 F8IV        
0.14530229 -02.22257211 167.50418760469  7.05 G5          
0.14553806 74.21471191 157.232704402516  7.44 A0          
0.14582135 -52.32795054 197.23865877712  8.50 F2III/IV    
0.14607345 14.14205698 192.678227360308  7.84 K0          
0.14616208 -34.79438791 198.807157057654  7.88 F3V         
0.1463422 -36.74408179 145.772594752187  8.65 F3V         
0.14649349 86.78789828 61.576354679803  8.41 G2V         
0.14678087 -47.06066168 116.550116550117  7.81 F5IV        
0.14687296 08.02174864 86.1326442721792  7.43 F0          
0.14697685 -07.89705908 1030.92783505155  8.76 G5          
0.14719434 40.84104758 211.864406779661  7.58 G5          
0.14722175 40.49456869 313.479623824451  6.82 K5          
0.14779692 25.46285169 128.53470437018  6.24 K0III       
0.14784442 00.69244524 735.294117647059  7.31 K2          
0.14823752 -22.17950257 316.455696202532  7.13 M2III       
0.14904566 12.80447200 77.5795190069822  8.48 G0          
0.14916054 66.45664771 31.9081046585833  8.57 G5          
0.14978299 -21.20630061 127.226463104326  7.21 K0III       
0.14988694 -39.73711336 54.8847420417124  7.72 G0V         
0.14998474 49.85810859 129.87012987013  8.03 A3          
0.15004367 28.24755645 115.606936416185  6.47 A4Vm        
0.15064948 18.21202529 89.5255147717099  5.57 G9III       
0.15065212 -54.00196301 142.857142857143  6.32 G4IV...     
0.15073756 -35.09184956 154.083204930663  7.78 F3IV/V      
0.15076392 27.65123946 44.4444444444444 11.65 M1          
0.15076996 09.84996128 95.6022944550669  8.58 G5          
0.1509936 40.84327725 62.1504039776259  6.93 G5 
0.15108459 -27.12235235 23.3535730966838 11.73 G5
0.15119547 19.92463831 114.54753722795  7.11 F5          
0.15178266 -50.60776281 335.570469798658  8.21 K3III       
0.15193784 -50.01362800 729.92700729927  8.42 K1          
0.15237869 -50.16678657 317.460317460317  7.05 B5V         
0.15280269 59.15021814 16.69727834363  2.28 F2III-IV    
0.15282501 44.72184555 208.333333333333  8.77 G5          
0.15434287 25.28231728 45.3103760761214  7.78 G0          
0.15460423 65.07079864 58.7199060481503  7.02 K0          
0.15515948 -59.06036312 507.61421319797  8.89 G8III       
0.15540045 17.53423872 51.8672199170124  7.07 G2III       
0.15550801 79.71464113 116.822429906542  6.01 A7IV        
0.15583908 -27.98790390 68.6341798215511  5.42 F3V         
0.15646358 58.66590161 704.225352112676  8.24 B5V         
0.1566329 14.41766587 158.227848101266  8.97 F0          
0.15681663 -45.74698836 42.9553264604811  3.88 K0III       
0.15683345 00.07209314 131.926121372032  8.59 F5          
0.15765959 46.38790478 201.612903225806  7.17 B9          
0.1577728 19.11569982 72.463768115942  7.94 G3V         
0.15778317 01.24402533 237.529691211401  7.27 G5          
0.15844963 -10.18755017 480.769230769231  7.94 K0          
0.15852753 -34.11077214 61.5006150061501  8.52 G3V         
0.15861311 19.55922468 186.567164179104  7.59 G8IV        
0.15946945 -66.02972893 218.818380743982  8.08 K1III       
0.15978316 -21.38186598 122.399020807834  8.92 F5V         
0.16012138 26.68206689 343.642611683849  8.84 K0          
0.16091769 -56.19178561 307.692307692308  8.37 G8III       
0.16147926 -63.58967752 232.018561484919  7.40 M2III       
0.16155802 -37.31481117 144.927536231884  8.35 F3/F5V      
0.16210387 -31.82493921 41.9111483654652  9.53 K1/K2V      
0.16345947 -40.89264320 71.8390804597701  8.57 G3V         
0.16346061 19.38130034 177.935943060498  8.48 G0          
0.1635164 -06.84116094 79.7448165869219  8.43 G5          
0.16388102 53.52665750 280.112044817927  8.45 G5          
0.16392357 -33.78868219 58.5480093676815  8.84 K1V         
0.16433755 08.45319673 70.3729767769177  8.64 G5          
0.16438047 11.41627112 218.340611353712  8.42 F5          
0.16447101 -62.29683686 135.685210312076  6.34 A6V         
0.16456054 51.42303822 440.528634361233  7.93 K0          
0.16457131 12.71084240 193.050193050193  8.36 K0          
0.16469698 -50.26778193 53.1914893617021  8.32 G2/G3V      
0.16527508 04.83249243 657.894736842105  7.77 G5          
0.1652829 -02.56122960 373.134328358209  6.84 K2          
0.16566031 -78.59054090 119.617224880383  8.78 K1IV/V      
0.1657607 -44.66648659 225.225225225225  7.19 K1II        
0.16586401 04.16612269 588.235294117647  8.50 K5          
0.16596353 08.57704143 172.413793103448  8.82 F8          
0.16613741 -65.35709708 228.83295194508  7.93 K0III       
0.16640784 -25.87473632 162.866449511401  7.66 A2V         
0.1672735 11.14580908 99.601593625498  5.54 B9V         
0.16729695 -82.22399743 74.3494423791822  5.29 K1/K2III    
0.16740094 -63.29667598 103.842159916926  8.13 F3V         
0.16755099 46.39035323 138.69625520111  7.51 A3...      
0.16757805 -08.97418208 97.65625  7.10 F0          
0.16789305 -79.00183917 89.6860986547085  7.88 F5V         
0.16812106 84.15197251 129.366106080207  8.38 F5          
0.16819115 25.19788575 319.488817891374  7.77 M...        
0.16851776 50.80683530 240.963855421687  8.50 K0          
0.16853402 47.30683960 327.868852459016  8.61 G5          
0.1686865 39.64894107 277.777777777778  8.71 F0          
0.16888711 -78.30066030 311.526479750779  6.97 K3III       
0.16924561 -49.14331204 117.647058823529  8.56 F5V         
0.16958493 64.64672491 210.970464135021  8.11 K0          
0.17028537 25.52675303 254.452926208651  8.91 F0III       
0.1705832 60.02604910 892.857142857143  7.83 G8III       
0.17118878 50.88488337 364.963503649635  8.95 K0          
0.17123766 52.25514295 335.570469798658  7.20 B9          
0.17190257 -05.24851713 55.005500550055  5.84 K1III       
0.17201167 46.07227117 308.641975308642  5.01 F2II        
0.17304646 -13.98412856 73.909830007391  8.92 G2V         
0.17306463 -11.78583365 98.5221674876847  8.38 F7V         
0.17338933 58.48950539 96.6183574879227  7.74 A           
0.1735903 -06.03970203 305.810397553517  8.60 K0          
0.17396762 -14.45220836 162.074554294976  8.35 F7V         
0.17410051 28.65292193 273.972602739726  7.11 M4III:      
0.17456344 13.59498069 133.689839572193  8.98 G0          
0.17472271 51.91238880 546.448087431694  7.75 K0          
0.17489276 15.23192856 77.4593338497289  8.24 F6V         
0.17490535 57.16549747 153.374233128834  6.74 B7IV        
0.1756713 33.13088570 210.970464135021  6.83 K4III       
0.17617671 52.31675606 140.845070422535  7.70 A0          
0.17629219 59.67341444 602.409638554217  6.70 B1V         
0.17685336 -41.11858278 289.855072463768  8.67 K0III       
0.17717156 -63.63430723 181.488203266788  8.73 F7IV        
0.17730819 -73.22443438 66.4010624169987  6.66 F3/F5IV... 
0.17742997 56.05613623 193.798449612403  8.29 A0          
0.17752896 12.82027132 64.2260757867694  8.47 G5          
0.17757495 02.30067277 343.642611683849  8.16 K2          
0.17795843 13.22299119 114.025085518814  8.97 F5          
0.17798082 02.05549803 54.9450549450549  7.51 F8          
0.17835239 54.89149475 574.712643678161  8.97 B7IIIeK3III
0.1784609 -54.40037514 228.310502283105  8.55 G3V         
0.17854038 -12.57980381 65.1465798045603  5.84 K0III       
0.17920465 58.01831644 266.666666666667  7.85 B9          
0.17938401 -38.76885912 125.786163522013  8.68 G2V         
0.17954068 55.34282756 205.761316872428  8.05 G5          
0.17954397 58.76951990 617.283950617284  8.27 B7V         
0.17957148 -21.93357013 287.35632183908  7.68 K0III       
0.17967321 37.47386216 113.636363636364  7.77 F2          
0.17967788 -34.86071198 212.765957446808  6.89 K0III       
0.17977563 32.24257302 406.50406504065  7.55 M...        
0.17983669 -57.48628559 128.700128700129  8.27 F6IV/V      
0.18003702 51.17784908 343.642611683849  8.16 K5          
0.18009257 49.01075823 338.983050847458  8.07 B9          
0.18013467 30.68565518 250  7.91 A0          
0.18152265 -13.90281571 444.444444444444  7.71 K1/K2III    
0.18219986 48.11040510 60.790273556231  8.41 G5          
0.18221949 -42.25160366 980.392156862745  8.88 K1III       
0.18247484 -02.07451183 277.008310249307  7.93 K2          
0.18276653 -18.57284278 220.75055187638  7.78 M3III       
0.1828172 52.44279023 160  8.90 F5          
0.18372621 29.55052263 79.3650793650794  8.55 F5V         
0.18457256 -05.78399441 25.516713447308 10.86 M2          
0.18458005 05.20868148 41.1184210526316 11.55 M2V:        
0.18490022 04.13310730 277.008310249307  7.44 G5          
0.18552641 57.58791462 225.733634311512  6.68 K1III       
0.1857789 -87.41423771 226.757369614512  8.85 F8/G0V      
0.18584637 -07.37619874 119.617224880383  8.90 F8          
0.18592842 49.54666660 138.504155124654  8.24 A2          
0.18600847 -03.32135959 257.731958762887  6.74 G5          
0.18743114 10.63603546 383.141762452107  8.44 K0          
0.18768864 07.94816079 237.529691211401  7.69 K2          
0.18775227 -15.46732287 18.8893086513034  4.89 F5V         
0.18819182 -29.64051891 209.205020920502  8.88 K2III       
0.188288 -40.37268546 196.463654223969  7.70 K0III/IV    
0.1883622 -32.80041484 66.3129973474801  8.60 G6V         
0.18877231 -32.40387891 632.911392405063  8.44 A3V         
0.18913516 58.34986270 28.0190529560101  9.50 K7          
0.18945221 74.48458019 165.016501650165  7.15 K0          
0.18952649 30.44948927 34.0715502555366  7.95 K0V         
0.19012519 23.81814771 53.763440860215  8.23 G0          
0.19146875 -18.70689324 86.3557858376511  8.48 F3V         
0.19190613 -49.62920981 47.9386385426654  8.97 G6/G8V      
0.19194035 -01.12332479 393.700787401575  8.08 K2          
0.1919808 40.39896612 442.477876106195  7.47 K0          
0.19206402 -55.74966102 232.018561484919  8.34 F3V         
0.19209335 -34.46009170 212.314225053079  7.75 K2III       
0.19243821 -58.90982912 58.8235294117647  8.34 G4V         
0.19289362 -27.79977820 178.25311942959  5.41 K2III       
0.19308953 -03.07799719 100.908173562059  7.56 F8...       
0.1931385 -18.60067836 128.700128700129  6.93 K0III       
0.1932191 07.12150984 45.7247370827618 10.03 K2          
0.19322617 33.68029254 148.588410104012  8.69 A0          
0.19323539 -57.47238652 36.4166059723234  9.04 K1V         
0.19324554 -05.06817692 247.524752475248  8.32 K2          
0.19343998 -23.63236655 132.100396301189  7.85 F7V         
0.19353612 -80.17376516 209.205020920502  7.21 G8III       
0.19355639 -17.96890292 297.619047619048  8.98 K0IV        
0.19365181 58.21183567 462.962962962963  7.09 B5II
0.19368484 -72.27547333 124.843945068664  8.85 F6V         
0.19374302 10.32845614 48.661800486618  8.61 G0          
0.19390646 -49.65588618 140.646976090014  7.91 K0p...      
0.19414811 55.96148616 467.289719626168  7.47 B8          
0.19438681 28.22513882 196.850393700787  8.65 K0          
0.19465692 -09.70277372 145.348837209302  8.53 F5          
0.19474711 -39.22963982 34.3053173241853  9.92 K5V         
0.19495134 54.33552182 235.294117647059  8.09 B9          
0.19552446 -35.13339606 21.8102508178844  5.24 F3/F5V      
0.1957628 57.27152515 869.565217391304  7.06 F5Ib-II     
0.19604985 27.51025579 91.6590284142988  8.45 F5V         
0.19643051 -33.23382365 107.642626480086  8.73 G3/G5V      
0.19654161 09.14000705 128.040973111396  7.45 G5          
0.1972748 28.42325717 78.1860828772479  7.51 F5          
0.19734227 66.12634754 502.51256281407  7.32 A0          
0.19740305 -54.20984615 746.268656716418  8.17 K0III       
0.19831589 -11.16484347 209.643605870021  8.75 G5          
0.19854613 -22.81759748 91.4913083257091  7.91 F2V         
0.19871477 -75.47684086 487.804878048781  7.49 K4III       
0.19892382 -42.17203471 125.470514429109  6.53 K0III       
0.19973115 48.15237121 168.634064080944  6.18 K4III       
0.19980299 -00.22969837 350.877192982456  8.69 F0          
0.20036669 23.47174032 145.348837209302  6.58 K0III       
0.20038743 -54.75088612 6666.66666666667  7.80 M1III       
0.20040538 28.60673326 91.743119266055  7.19 F0          
0.20053828 48.68005386 286.532951289398  8.17 K0          
0.20083976 -13.81313737 165.289256198347  6.56 K0III       
0.20106614 27.09915401 25.7201646090535  8.73 K0          
0.20144029 -58.52479986 58.1057524694945  7.62 G5IV/V      
0.20152475 -07.08866665 94.6073793755913  8.66 F5          
0.2016855 -54.36533695 10000000  8.68 K2III       
0.2016881 39.03890984 336.700336700337  8.20 K0          
0.20168957 -07.70199823 321.543408360129  8.96 K0          
0.20189934 47.49116017 149.700598802395  7.36 K0          
0.20223617 53.62391762 106.157112526539  6.87 F0          
0.20242696 48.18225854 289.017341040462  7.60 K0          
0.20276358 -17.93821766 187.617260787993  5.29 K4III       
0.20359011 -27.78455628 101.936799184506  8.25 F5V         
0.20384602 39.90157203 95.7854406130268  7.43 F0          
0.20387125 -15.16459597 558.659217877095  8.88 K0III/IV    
0.2043876 43.81821229 10000000  7.95 M...        
0.20440657 22.55671394 346.020761245675  7.69 M...        
0.20480008 -50.70031286 212.765957446808  8.94 K2III       
0.20614917 -08.70977153 497.512437810945  8.88 G5          
0.20732903 45.95960688 250.62656641604  8.24 K5          
0.2078328 20.23439937 51.5729757607014  8.18 G5          
0.2083194 32.20391674 568.181818181818  8.88 A0          
0.2083661 14.56369614 40.5022276225192  8.44 K0          
0.20837076 -22.06708268 65.2741514360313  8.73 K0V...     
0.20911707 -30.85929019 47.4158368895211  8.66 G8/K0V      
0.20915275 24.63640583 209.205020920502  8.88 F0          
0.20920969 -11.69298041 185.528756957328  8.14 F0V         
0.20927584 21.71414164 28.9519397799653 11.67 F0 
0.20934246 44.59075801 14285.7142857143  7.44 K0          
0.20935415 -88.36287521 578.034682080925  7.22 B9.5IV      
0.20946774 44.70724772 158.730158730159  6.50 K0          
0.20994032 44.31628232 189.393939393939  7.01 K0          
0.21020624 -13.61016552 169.204737732656  8.15 A1V         
0.21076379 -26.85334216 65.1890482398957  7.95 K1IV        
0.2108245 39.28794887 892.857142857143  8.18 K0          
0.21106659 -61.31269282 239.234449760766  8.51 G6III       
0.21119187 -01.22719433 213.675213675214  7.22 K0          
0.2112642 -43.16447354 235.849056603774  7.53 K0III       
0.21256484 57.22755962 421.940928270042  7.34 K2          
0.21290369 27.10919668 358.4229390681  8.19 K0          
0.21332317 46.09543717 55.3709856035437  6.63 F2          
0.21347485 15.56037208 212.314225053079  8.63 K0          
0.21376494 -31.89768114 157.48031496063  8.80 G3/G5V      
0.21395678 37.69366311 826.446280991736  6.71 B2V         
0.21399419 -57.91269485 20.3334688897926  7.22 K0V         
0.21483422 -22.26429777 507.61421319797  8.49 K5III       
0.21531639 -03.38151830 404.858299595142  7.37 M...        
0.21579722 35.60720337 213.675213675214  8.84 F5          
0.21657251 29.39292162 398.406374501992  8.39 K0          
0.21667802 12.33095931 134.952766531714  8.19 F0          
0.21676389 55.85901187 1086.95652173913  7.94 A9Iab:      
0.21679147 02.94967547 184.162062615101  8.62 F8          
0.21699442 62.72809316 338.983050847458  7.80 F2V         
